simbad_id,ra_deg,dec_deg,coo_err_maj,coo_err_min,coo_err_angle,coo_wavelength,coo_bibcode,V_mag,B_mag,R_mag,I_mag,spectral_type,mesvar.bibcode,mesvar.epoch,mesvar.epoch_prec,mesvar.lowvmax,mesvar.magtyp,mesvar.mespos,mesvar.period,mesvar.period_prec,mesvar.raisingtime,mesvar.raisingtime_prec,mesvar.r_epoch,mesvar.r_period,mesvar.r_raisingtime,mesvar.r_vmax,mesvar.r_vmin,mesvar.upperiod,mesvar.uppvmin,mesvar.vartyp,mesvar.vmax,mesvar.vmax_prec,mesvar.vmin,mesvar.vmin_prec,parallax_mas,pmra_mas_yr,pmdec_mas_yr,simbad_otype,field,stable
COSMOS J100237.53+013431.0,150.65637580161,1.5752684100799998,0.2372,0.2594,90,O,2020yCat.1350....0G,19.336000442504883,19.895999908447266,,,,,,,,,,,,,,,,,,,,,,,,,,0.254,1.487,-3.398,*,COSMOS,True
COSMOS 178054,150.15578223922,1.5863431586599999,0.2421,0.1947,90,O,2020yCat.1350....0G,19.46500015258789,20.000999450683594,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.39,-0.796,*,COSMOS,True
COSMOS 2102226,149.66971632832,2.3685754858,0.4586,0.2767,90,O,2020yCat.1350....0G,20.187999725341797,21.183000564575195,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.406,-4.981,*,COSMOS,True
COSMOS 291174,149.6309603265,1.5705959029499998,0.9292,0.9467,90,O,2020yCat.1350....0G,20.913000106811523,21.29400062561035,,,,,,,,,,,,,,,,,,,,,,,,,,,4.253,-10.761,*,COSMOS,True
COSMOS 2606192,150.45083641221,2.74122162235,0.5091,0.4737,90,O,2020yCat.1350....0G,20.795000076293945,21.815000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,1.5694,-27.462,-3.988,*,COSMOS,True
COSMOS 2624657,150.53477264902,2.66501283773,0.5589,0.895,90,O,2020yCat.1350....0G,20.84000015258789,21.8799991607666,,,,,,,,,,,,,,,,,,,,,,,,,,1.7122,-3.472,-12.167,*,COSMOS,True
COSMOS 894928,150.10730457619,1.9010361915700005,0.3816,0.364,90,O,2020yCat.1350....0G,20.996999740600586,22.139999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,0.9638,-9.458,-7.835,*,COSMOS,True
COSMOS 930706,149.97606084519,1.9146595889399998,0.5274,0.382,90,O,2020yCat.1350....0G,20.89699935913086,22.08799934387207,,,,,,,,,,,,,,,,,,,,,,,,,,1.2983,-10.566,1.667,*,COSMOS,True
COSMOS 1014787,149.63221474309,1.8862670381400004,0.1642,0.1973,90,O,2020yCat.1350....0G,18.582000732421875,18.87299919128418,,,,,,,,,,,,,,,,,,,,,,,,,,0.5239,2.235,-10.585,*,COSMOS,True
2MASS J10025238+0250419,150.7182549954655,2.8449848857008,0.4058,0.3167,90,O,2018yCat.1345....0G,18.632999420166016,19.731000900268555,,,,,,,,,,,,,,,,,,,,,,,,,,0.9688,-3.587,-13.459,*,COSMOS,True
COSMOS 1944821,150.37508966916,2.3622923113199996,0.3671,0.4635,90,O,2020yCat.1350....0G,19.97100067138672,20.690000534057617,,19.1200008392334,,,,,,,,,,,,,,,,,,,,,,,,,-7.153,-7.883,*,COSMOS,True
2MASS J09595809+0239270,149.99206001437,2.65751960972,0.1574,0.1825,90,O,2020yCat.1350....0G,18.742000579833984,19.79199981689453,,,,,,,,,,,,,,,,,,,,,,,,,,1.0748,-3.149,-13.98,*,COSMOS,True
2MASS J09581929+0237139,149.58043511034,2.6205139384,0.2804,0.4626,90,O,2020yCat.1350....0G,19.84000015258789,20.902999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,2.2225,-26.281,-5.874,*,COSMOS,True
COSMOS 1632796,150.21528061688,2.1548253471500005,0.7866,0.8773,90,O,2020yCat.1350....0G,20.93000030517578,21.833999633789062,,,,,,,,,,,,,,,,,,,,,,,,,,,-13.13,-2.46,*,COSMOS,True
COSMOS 265977,149.76689849699,1.52376762478,0.6411,0.7662,90,O,2020yCat.1350....0G,20.80500030517578,21.40399932861328,,,,,,,,,,,,,,,,,,,,,,,,,,,-11.099,-4.222,*,COSMOS,True
COSMOS 3208465,149.46453198516,2.80190362725,0.2907,0.4194,90,O,2020yCat.1350....0G,19.43899917602539,20.58300018310547,,,,,,,,,,,,,,,,,,,,,,,,,,2.3931,-2.398,-12.353,*,COSMOS,True
2MASS J10020956+0207262,150.53981181872,2.1239452618,0.4196,0.3868,90,O,2020yCat.1350....0G,20.819000244140625,22.01099967956543,,,,,,,,,,,,,,,,,,,,,,,,,,3.0067,0.27,-16.332,*,COSMOS,True
COSMOS 830888,150.46932375641,1.8444963870500004,0.4452,0.5611,90,O,2020yCat.1350....0G,20.900999069213867,21.989999771118164,,,,,,,,,,,,,,,,,,,,,,,,,,2.1513,-25.377,-10.855,*,COSMOS,True
COSMOS 981465,149.74536186747,1.85989079413,0.4931,0.4338,90,O,2020yCat.1350....0G,20.6299991607666,21.606000900268555,,19.049999237060547,,,,,,,,,,,,,,,,,,,,,,,,0.3036,-14.433,2.734,*,COSMOS,True
2MASS J09583056+0147456,149.62738238538,1.79609078929,0.2888,0.2971,90,O,2020yCat.1350....0G,19.625,20.57699966430664,,,,,,,,,,,,,,,,,,,,,,,,,,0.8902,5.257,-12.455,*,COSMOS,True
2MASS J09582772+0156484,149.61548389704,1.9467797360799994,0.2534,0.2501,90,O,2020yCat.1350....0G,20.569000244140625,21.784000396728516,,,,,,,,,,,,,,,,,,,,,,,,,,2.981,21.719,-12.229,*,COSMOS,True
2MASS J10030931+0132249,150.78876932702,1.5403395499800001,0.1897,0.205,90,O,2020yCat.1350....0G,19.30699920654297,20.125,,,,,,,,,,,,,,,,,,,,,,,,,,1.1258,-8.119,-8.66,*,COSMOS,True
2MASS J09581016+0157123,149.54239823974,1.9534353084099998,0.1865,0.2386,90,O,2020yCat.1350....0G,19.506000518798828,20.4689998626709,,,,,,,,,,,,,,,,,,,,,,,,,,1.0172,10.479,-12.56,*,COSMOS,True
COSMOS 180850,150.1419400318,1.57656206827,0.2512,0.1983,90,O,2020yCat.1350....0G,19.82699966430664,20.763999938964844,,,,,,,,,,,,,,,,,,,,,,,,,,0.8349,-13.463,0.344,*,COSMOS,True
COSMOS J100034.50+013640.9,150.14377267037,1.61137206687,0.2332,0.22,90,O,2020yCat.1350....0G,19.917999267578125,20.871000289916992,,,,,,,,,,,,,,,,,,,,,,,,,,0.8391,-9.467,-4.989,*,COSMOS,True
2MASS J09581456+0215341,149.56055054699,2.2595062562500003,0.3703,0.3465,90,O,2020yCat.1350....0G,20.69300079345703,21.68899917602539,,,,,,,,,,,,,,,,,,,,,,,,,,1.0526,-6.586,16.228,*,COSMOS,True
2MASS J09583228+0217196,149.63434678628,2.28884802832,0.3911,0.2831,90,O,2020yCat.1350....0G,20.72599983215332,21.7450008392334,,,,,,,,,,,,,,,,,,,,,,,,,,1.3563,-26.689,-12.42,*,COSMOS,True
COSMOS 229186,149.91900578784,1.5285342632099999,0.2197,0.3372,90,O,2020yCat.1350....0G,19.219999313354492,19.875999450683594,,,,,,,,,,,,,,,,,,,,,,,,,,0.1892,-11.314,-4.142,*,COSMOS,True
COSMOS 491039,150.34888711744,1.7389958162499999,0.4234,0.5026,90,O,2020yCat.1350....0G,20.75200080871582,21.863000869750977,,,,,,,,,,,,,,,,,,,,,,,,,,0.5261,-18.394,12.705,*,COSMOS,True
COSMOS 503340,150.33179677543,1.68849400067,0.3735,0.4224,90,O,2020yCat.1350....0G,19.996000289916992,20.802000045776367,,,,,,,,,,,,,,,,,,,,,,,,,,1.1168,-19.249,-14.792,*,COSMOS,True
COSMOS 667834,149.70755216137,1.67979110701,0.3532,0.3419,90,O,2020yCat.1350....0G,20.833999633789062,21.83799934387207,,,,,,,,,,,,,,,,,,,,,,,,,,0.4441,-11.391,1.618,*,COSMOS,True
2MASS J10031280+0154383,150.80343422007,1.9107203531399999,0.3952,0.4157,90,O,2020yCat.1350....0G,20.511999130249023,21.621000289916992,,,,,,,,,,,,,,,,,,,,,,,,,,0.7124,-24.386,6.732,*,COSMOS,True
COSMOS 763663,150.6397145216,1.94914506546,0.375,0.4471,90,O,2020yCat.1350....0G,20.861000061035156,22.093000411987305,,18.649999618530273,,,,,,,,,,,,,,,,,,,,,,,,2.1726,-13.964,-10.167,*,COSMOS,True
COSMOS 766919,150.61523423734,1.9374027455999998,0.406,0.4546,90,O,2020yCat.1350....0G,20.631000518798828,21.64699935913086,,,,,,,,,,,,,,,,,,,,,,,,,,0.3179,-20.223,-22.548,*,COSMOS,True
COSMOS 1170946,150.40951782739,2.07526992865,0.4255,0.3506,90,O,2020yCat.1350....0G,20.395999908447266,21.572999954223633,,,,,,,,,,,,,,,,,,,,,,,,,,0.6689,-9.924,-3.363,*,COSMOS,True
COSMOS 1246208,150.14961267411,2.07621150136,0.6151,0.6734,90,O,2020yCat.1350....0G,20.89699935913086,21.972000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,,-12.814,-11.626,*,COSMOS,True
COSMOS 1392319,149.61043476993,1.96881713013,0.2605,0.2652,90,O,2020yCat.1350....0G,19.59600067138672,20.03499984741211,,,,,,,,,,,,,,,,,,,,,,,,,,0.5341,6.522,-18.689,*,COSMOS,True
COSMOS 1427277,149.49711737614,1.9738485827599999,0.3088,0.3334,90,O,2020yCat.1350....0G,20.275999069213867,21.187999725341797,,,,,,,,,,,,,,,,,,,,,,,,,,,-9.868,-3.659,*,COSMOS,True
COSMOS 1886996,150.52477123318,2.44100195646,0.3294,0.3742,90,O,2020yCat.1350....0G,19.871999740600586,20.531999588012695,,,,,,,,,,,,,,,,,,,,,,,,,,0.1753,-11.059,2.726,*,COSMOS,True
COSMOS 1898513,150.53839208331,2.38998392888,0.272,0.3242,90,O,2020yCat.1350....0G,20.097999572753906,21.06399917602539,,,,,,,,,,,,,,,,,,,,,,,,,,1.0979,-14.535,-9.992,*,COSMOS,True
COSMOS 1908324,150.46947403195,2.3449453166199996,0.406,0.4515,90,O,2020yCat.1350....0G,20.663000106811523,21.722000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,1.5031,2.115,-35.289,*,COSMOS,True
COSMOS 1925758,150.29389420278,2.4438214888299994,0.4544,0.4672,90,O,2020yCat.1350....0G,20.757999420166016,21.90399932861328,,,,,,,,,,,,,,,,,,,,,,,,,,0.8453,-18.804,4.845,*,COSMOS,True
COSMOS 1973888,150.1380296275,2.40471331863,0.4225,0.4635,90,O,2020yCat.1350....0G,20.774999618530273,21.959999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,1.1604,-9.998,-8.889,*,COSMOS,True
COSMOS 2004697,149.97659202811,2.44064203689,0.5483,0.5015,90,O,2020yCat.1350....0G,19.878999710083008,20.308000564575195,,,,,,,,,,,,,,,,,,,,,,,,,,1.3481,-1.385,-13.359,*,COSMOS,True
COSMOS 2648076,150.29038231538,2.7380355327400006,0.3385,0.3196,90,O,2020yCat.1350....0G,20.12299919128418,20.983999252319336,,,,,,,,,,,,,,,,,,,,,,,,,,0.5867,-11.814,3.215,*,COSMOS,True
COSMOS 2682303,150.14304367994,2.7583277648499998,0.4775,0.6201,90,O,2020yCat.1350....0G,20.158000946044922,20.594999313354492,,,,,,,,,,,,,,,,,,,,,,,,,,0.8121,-11.551,-4.135,*,COSMOS,True
COSMOS 2692208,150.21178937593,2.71766735521,0.3138,0.3792,90,O,2020yCat.1350....0G,20.402000427246094,21.472000122070312,,,,,,,,,,,,,,,,,,,,,,,,,,0.7612,-6.974,-11.415,*,COSMOS,True
2MASS J09585595+0238569,149.73313455335,2.6491970116400005,0.2475,0.3186,90,O,2020yCat.1350....0G,20.409000396728516,21.64900016784668,,,,,,,,,,,,,,,,,,,,,,,,,,2.933,11.16,-18.02,*,COSMOS,True
COSMOS 2812887,149.60783888236,2.7172952062000006,0.2951,0.2709,90,O,2020yCat.1350....0G,20.281999588012695,21.374000549316406,,,,,,,,,,,,,,,,,,,,,,,,,,1.1793,2.681,-9.98,*,COSMOS,True
COSMOS 2824803,149.65605641763,2.66346628181,0.0835,0.0773,90,O,2020yCat.1350....0G,18.55900001525879,19.69700050354004,,,,,,,,,,,,,,,,,,,,,,,,,,3.4151,-14.714,-26.612,*,COSMOS,True
COSMOS 3043707,150.16696677573,2.8734060789800004,0.4366,0.5303,90,O,2020yCat.1350....0G,20.26300048828125,20.913999557495117,,,,,,,,,,,,,,,,,,,,,,,,,,1.0257,-12.891,-11.644,*,COSMOS,True
COSMOS 2359051,149.91471252161,2.60884849719,0.6887,0.7681,90,O,2020yCat.1350....0G,20.5049991607666,21.47800064086914,,,,,,,,,,,,,,,,,,,,,,,,,,,-7.088,-7.77,*,COSMOS,True
COSMOS 2376323,149.96582573677,2.53159584085,0.5483,0.56,90,O,2020yCat.1350....0G,20.45599937438965,21.56599998474121,,,,,,,,,,,,,,,,,,,,,,,,,,2.0896,-11.81,2.671,*,COSMOS,True
COSMOS 2468713,149.66665606933,2.4770024585200003,0.2463,0.413,90,O,2020yCat.1350....0G,18.93600082397461,19.440000534057617,,,,,,,,,,,,,,,,,,,,,,,,,,0.2489,-6.425,-7.902,*,COSMOS,True
2MASS J09583060+0229517,149.62756057883,2.4977124989699995,0.2391,0.3905,90,O,2020yCat.1350....0G,19.202999114990234,20.170000076293945,,17.5,,,,,,,,,,,,,,,,,,,,,,,,1.3868,2.982,-13.647,*,COSMOS,True
COSMOS 1693815,149.74404715314,2.2282927603199996,0.4765,0.3717,90,O,2020yCat.1350....0G,20.90999984741211,21.937000274658203,,,,,,,,,,,,,,,,,,,,,,,,,,0.8297,-16.581,-6.346,*,COSMOS,True
COSMOS 255475,149.75605001445,1.57053484939,0.3189,0.3936,90,O,2020yCat.1350....0G,20.440000534057617,21.420000076293945,,,,,,,,,,,,,,,,,,,,,,,,,,1.2705,-10.027,-0.969,*,COSMOS,True
COSMOS 61818,150.64331263527,1.5976641576700001,0.3191,0.3527,90,O,2020yCat.1350....0G,19.836000442504883,20.709999084472656,,,,,,,,,,,,,,,,,,,,,,,,,,0.2394,-14.366,-9.189,*,COSMOS,True
COSMOS 845017,150.23180493523,1.94826550017,0.3164,0.3767,90,O,2020yCat.1350....0G,20.415000915527344,21.562999725341797,,,,,,,,,,,,,,,,,,,,,,,,,,1.8514,-15.81,-10.904,*,COSMOS,True
COSMOS 1017371,149.70010121907,1.87452371044,0.3176,0.5005,90,O,2020yCat.1350....0G,18.86199951171875,19.08099937438965,,,,,,,,,,,,,,,,,,,,,,,,,,0.4169,6.431,-14.215,*,COSMOS,True
COSMOS 1030957,149.69038976368,1.8156594065,0.5016,0.4044,90,O,2020yCat.1350....0G,20.802000045776367,21.804000854492188,,,,,,,,,,,,,,,,,,,,,,,,,,0.8176,-16.524,-5.219,*,COSMOS,True
COSMOS 1151595,150.71096439779,1.99197151583,0.3663,0.4286,90,O,2020yCat.1350....0G,20.649999618530273,21.850000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,1.7239,-28.334,-4.353,*,COSMOS,True
COSMOS 1165616,150.42273658016,2.10205680357,0.6585,0.5379,90,O,2020yCat.1350....0G,20.593000411987305,21.429000854492188,,,,,,,,,,,,,,,,,,,,,,,,,,,-5.568,-8.797,*,COSMOS,True
COSMOS 1184229,150.51746582356,2.01670445102,0.1845,0.2355,90,O,2020yCat.1350....0G,18.881000518798828,19.288000106811523,,,,,,,,,,,,,,,,,,,,,,,,,,0.0064,-10.533,-0.842,*,COSMOS,True
COSMOS 1185000,150.48218758338,2.01243438356,0.368,0.4817,90,O,2020yCat.1350....0G,19.738000869750977,20.145999908447266,,,,,,,,,,,,,,,,,,,,,,,,,,0.5947,0.136,-22.94,*,COSMOS,True
COSMOS 35154,150.73764937695,1.5793777422800004,0.5725,0.5714,90,O,2020yCat.1350....0G,20.868999481201172,21.9060001373291,,,,,,,,,,,,,,,,,,,,,,,,,,1.1661,-16.031,-5.586,*,COSMOS,True
COSMOS 1130490,150.61878888509,2.0817125725099994,0.4501,0.537,90,O,2020yCat.1350....0G,20.725000381469727,21.749000549316406,,,,,,,,,,,,,,,,,,,,,,,,,,1.0408,-14.147,-15.037,*,COSMOS,True
2MASS J09585260+0130511,149.71917663871,1.5142293772900002,0.0794,0.0783,90,O,2020yCat.1350....0G,18.781999588012695,19.91699981689453,,,,,,,,,,,,,,,,,,,,,,,,,,2.788,-35.281,-13.962,*,COSMOS,True
2MASS J09581919+0135220,149.57992953627,1.5895628545399998,0.3035,0.3683,90,O,2020yCat.1350....0G,20.399999618530273,21.483999252319336,,,,,,,,,,,,,,,,,,,,,,,,,,1.3894,21.125,5.999,*,COSMOS,True
2MASS J09591872+0218472,149.82799551506,2.31314826192,0.2244,0.1836,90,O,2020yCat.1350....0G,20.40999984741211,21.54400062561035,,,,,,,,,,,,,,,,,,,,,,,,,,2.606,-23.892,-10.495,*,COSMOS,True
2MASS J09575810+0210454,149.49205775611,2.17924653275,0.1019,0.0872,90,O,2020yCat.1350....0G,18.39299964904785,19.250999450683594,,,,,,,,,,,,,,,,,,,,,,,,,,1.0807,-12.163,-1.63,*,COSMOS,True
2MASS J10022118+0213248,150.5882739522,2.2235689913,0.2374,0.2056,90,O,2020yCat.1350....0G,19.340999603271484,20.197999954223633,,,,,,,,,,,,,,,,,,,,,,,,,,0.8096,-16.112,-11.467,*,COSMOS,True
2MASS J10015088+0247067,150.46201387566,2.7852194925600005,0.1711,0.1549,90,O,2020yCat.1350....0G,19.74799919128418,20.86199951171875,,,,,,,,,,,,,,,,,,,,,,,,,,1.6438,-14.104,-3.641,*,COSMOS,True
2MASS J10005315+0141430,150.2214715644,1.6952494827399998,0.1628,0.2042,90,O,2020yCat.1350....0G,19.233999252319336,20.336000442504883,,,,,,,,,,,,,,,,,,,,,,,,,,1.6466,-42.569,9.721,*,COSMOS,True
COSMOS 1826919,150.77058065941,2.37615578619,0.1799,0.1484,90,O,2020yCat.1350....0G,18.899999618530273,19.341999053955078,,,,,,,,,,,,,,,,,,,,,,,,,,0.11,10.069,-23.306,*,COSMOS,True
COSMOS 192430,150.1309058188,1.52424577416,0.4092,0.3181,90,O,2020yCat.1350....0G,19.909000396728516,20.283000946044922,,,,,,,,,,,,,,,,,,,,,,,,,,0.058,-1.27,-9.927,*,COSMOS,True
2MASS J10022251+0203317,150.59379903624,2.05881971047,0.1256,0.142,90,O,2020yCat.1350....0G,19.215999603271484,20.225000381469727,,,,,,,,,,,,,,,,,,,,,,,,,,1.426,-16.288,12.426,*,COSMOS,True
COSMOS 1251768,150.22286909507,2.05446334034,0.638,0.5724,90,O,2020yCat.1350....0G,20.76099967956543,21.763999938964844,,,,,,,,,,,,,,,,,,,,,,,,,,0.716,-8.326,-9.102,*,COSMOS,True
2MASS J09594598+0201042,149.9415552589,2.01783424019,0.158,0.2065,90,O,2020yCat.1350....0G,18.757999420166016,19.60700035095215,,,,,,,,,,,,,,,,,,,,,,,,,,0.5969,-11.465,0.392,*,COSMOS,True
2MASS J09592004+0203293,149.83359120847,2.0582440183199995,0.2965,0.2811,90,O,2020yCat.1350....0G,20.238000869750977,21.32200050354004,,,,,,,,,,,,,,,,,,,,,,,,,,0.5479,-11.534,8.299,*,COSMOS,True
2MASS J09580120+0202084,149.50498642871,2.03565751914,0.2131,0.2117,90,O,2020yCat.1350....0G,20.35300064086914,21.517000198364258,,,,,,,,,,,,,,,,,,,,,,,,,,1.7548,-12.261,-10.614,*,COSMOS,True
2MASS J09593744+0201330,149.90606242072,2.02583961735,0.3058,0.2425,90,O,2020yCat.1350....0G,20.761999130249023,22.04199981689453,,,,,,,,,,,,,,,,,,,,,,,,,,3.5671,-15.849,-12.098,*,COSMOS,True
COSMOS 693349,149.49115710938,1.7454050696199999,0.6151,0.6983,90,O,2020yCat.1350....0G,20.562000274658203,21.017000198364258,,,,,,,,,,,,,,,,,,,,,,,,,,,-2.935,-11.668,*,COSMOS,True
2MASS J10030500+0216580,150.77082284079,2.28285834053,0.2784,0.2089,90,O,2020yCat.1350....0G,20.25200080871582,21.415000915527344,,18.170000076293945,,,,,,,,,,,,,,,,,,,,,,,,2.6304,4.347,-21.448,*,COSMOS,True
2MASS J10002057+0208488,150.08569669619,2.1469010268499997,0.1461,0.1582,90,O,2020yCat.1350....0G,19.22599983215332,20.44700050354004,,,,,,,,,,,,,,,,,,,,,,,,,,5.0406,8.767,-48.389,*,COSMOS,True
COSMOS 1539846,150.40048660245,2.21197082034,0.273,0.2721,90,O,2020yCat.1350....0G,19.67799949645996,20.635000228881836,,,,,,,,,,,,,,,,,,,,,,,,,,0.7509,-14.293,5.266,*,COSMOS,True
COSMOS 1740052,149.62174488522,2.20360676038,0.2045,0.3448,90,O,2020yCat.1350....0G,18.482999801635742,18.743999481201172,,,,,,,,,,,,,,,,,,,,,,,,,,0.0867,-1.438,-16.084,*,COSMOS,True
2MASS J10025422+0219083,150.72593427563,2.31900280038,0.1224,0.0962,90,O,2020yCat.1350....0G,18.44700050354004,19.288999557495117,,,,,,,,,,,,,,,,,,,,,,,,,,0.5822,-13.304,-14.157,*,COSMOS,True
2MASS J09592439+0220235,149.85168854718,2.33990277574,0.1026,0.0936,90,O,2020yCat.1350....0G,18.711999893188477,19.809999465942383,,,,,,,,,,,,,,,,,,,,,,,,,,1.8749,-6.707,-12.954,*,COSMOS,True
COSMOS 2057597,149.86189350984,2.38430296492,0.6368,0.6771,90,O,2020yCat.1350....0G,20.964000701904297,22.06100082397461,,,,,,,,,,,,,,,,,,,,,,,,,,0.7806,-11.973,-1.583,*,COSMOS,True
COSMOS 2065887,149.76988546958,2.34844150718,0.5475,0.3453,90,O,2020yCat.1350....0G,20.979999542236328,22.031999588012695,,,,,,,,,,,,,,,,,,,,,,,,,,1.8181,-11.138,-1.807,*,COSMOS,True
2MASS J09584798+0206251,149.6998976003,2.10707563306,0.2529,0.2276,90,O,2020yCat.1350....0G,20.319000244140625,21.40999984741211,,,,,,,,,,,,,,,,,,,,,,,,,,1.3328,-12.085,3.132,*,COSMOS,True
2MASS J09581525+0131549,149.56357689126,1.53203296638,0.188,0.2132,90,O,2020yCat.1350....0G,19.361000061035156,20.253999710083008,,,,,,,,,,,,,,,,,,,,,,,,,,1.0647,-11.445,-12.03,*,COSMOS,True
COSMOS 1114204,150.81380366295,1.9913808852800003,0.2079,0.1936,90,O,2020yCat.1350....0G,19.270000457763672,,,,,,,,,,,,,,,,,,,,,,,,,,,0.1949,-14.723,-9.585,*,COSMOS,True
2MASS J10002360+0159261,150.09831292167,1.9905701316300002,0.1501,0.1067,90,O,2020yCat.1350....0G,19.062999725341797,20.277999877929688,,,,,,,,,,,,,,,,,,,,,,,,,,3.0516,-41.947,-22.927,*,COSMOS,True
2MASS J09574878+0204091,149.45333111846,2.06911131391,0.3976,0.3332,90,O,2020yCat.1350....0G,20.749000549316406,21.917999267578125,,,,,,,,,,,,,,,,,,,,,,,,,,1.1769,-8.713,-23.525,*,COSMOS,True
2MASS J10001206+0252426,150.05022873586,2.87850801715,0.2136,0.2634,90,O,2020yCat.1350....0G,20.094999313354492,21.261999130249023,,,,,,,,,,,,,,,,,,,,,,,,,,1.8903,17.7,-6.152,*,COSMOS,True
COSMOS 234166,150.05731271114,1.51288089693,0.3057,0.2485,90,O,2020yCat.1350....0G,19.979999542236328,20.97800064086914,,,,,,,,,,,,,,,,,,,,,,,,,,1.1252,-10.598,2.236,*,COSMOS,True
2MASS J09594695+0134504,149.94564552866,1.58067875388,0.0951,0.0903,90,O,2020yCat.1350....0G,19.253000259399414,,,,,,,,,,,,,,,,,,,,,,,,,,,4.8375,-22.985,17.162,*,COSMOS,True
2MASS J09593758+0135277,149.90664701204,1.59100516652,0.251,0.387,90,O,2020yCat.1350....0G,20.07900047302246,21.143999099731445,,,,,,,,,,,,,,,,,,,,,,,,,,2.1311,-10.131,9.16,*,COSMOS,True
2MASS J09594709+0137244,149.94619188581,1.6234696035999998,0.3377,0.2851,90,O,2020yCat.1350....0G,20.582000732421875,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2206,-21.952,-9.398,*,COSMOS,True
2MASS J09583241+0130312,149.63503425835,1.50868287995,0.2402,0.315,90,O,2020yCat.1350....0G,20.007999420166016,20.974000930786133,,,,,,,,,,,,,,,,,,,,,,,,,,1.1966,6.617,-12.579,*,COSMOS,True
2MASS J09580990+0130047,149.54123644265,1.5013170642300002,0.1029,0.1063,90,O,2020yCat.1350....0G,18.364999771118164,19.400999069213867,,,,,,,,,,,,,,,,,,,,,,,,,,1.606,-5.358,-13.971,*,COSMOS,True
COSMOS 307487,149.56493385278,1.5027706998100003,0.3175,0.3323,90,O,2020yCat.1350....0G,20.33099937438965,21.274999618530273,,,,,,,,,,,,,,,,,,,,,,,,,,0.6527,-29.883,4.209,*,COSMOS,True
2MASS J09575603+0130085,149.48338856764,1.5023347349700005,0.2899,0.3132,90,O,2020yCat.1350....0G,20.18400001525879,21.184999465942383,,,,,,,,,,,,,,,,,,,,,,,,,,0.9952,-10.633,-4.079,*,COSMOS,True
2MASS J09581402+0131459,149.55843405408,1.5293949665900002,0.177,0.2289,90,O,2020yCat.1350....0G,19.941999435424805,21.16699981689453,,,,,,,,,,,,,,,,,,,,,,,,,,5.0909,-10.913,2.066,*,COSMOS,True
2MASS J09583390+0134300,149.64129241296,1.5749933467700001,0.1979,0.2521,90,O,2020yCat.1350....0G,19.482999801635742,20.51799964904785,,,,,,,,,,,,,,,,,,,,,,,,,,1.2976,-9.248,-4.899,*,COSMOS,True
COSMOS 329919,149.54977232956,1.57106969983,0.3831,0.4225,90,O,2020yCat.1350....0G,20.184999465942383,20.757999420166016,,,,,,,,,,,,,,,,,,,,,,,,,,0.7505,7.966,-14.436,*,COSMOS,True
COSMOS 330152,149.51395115168,1.57129864273,0.4047,0.4634,90,O,2020yCat.1350....0G,20.700000762939453,21.740999221801758,,,,,,,,,,,,,,,,,,,,,,,,,,0.5762,14.495,-28.297,*,COSMOS,True
COSMOS 639827,149.59676284655,1.62828242163,0.5894,0.7399,90,O,2020yCat.1350....0G,20.97599983215332,21.94499969482422,,,,,,,,,,,,,,,,,,,,,,,,,,0.1779,0.408,-11.906,*,COSMOS,True
2MASS J09590037+0134346,149.75158656584,1.57626864718,0.1454,0.2011,90,O,2020yCat.1350....0G,19.468000411987305,20.514999389648438,,,,,,,,,,,,,,,,,,,,,,,,,,1.9592,-13.481,-3.502,*,COSMOS,True
2MASS J09590771+0135080,149.78215698964,1.5855413724799998,0.1773,0.2917,90,O,2020yCat.1350....0G,19.42099952697754,20.5049991607666,,,,,,,,,,,,,,,,,,,,,,,,,,1.7215,16.073,-20.221,*,COSMOS,True
2MASS J09590229+0135469,149.75948000962,1.5962749412600001,0.2626,0.4459,90,O,2020yCat.1350....0G,19.625,20.608999252319336,,,,,,,,,,,,,,,,,,,,,,,,,,1.3172,-14.84,-2.199,*,COSMOS,True
2MASS J09590280+0135269,149.76167098151,1.5908450218699997,0.0669,0.0707,90,O,2020yCat.1350....0G,18.597000122070312,19.73900032043457,,,,,,,,,,,,,,,,,,,,,,,,,,5.4154,-0.879,-19.981,*,COSMOS,True
2MASS J09590794+0136020,149.78310743446,1.6005636554900005,0.2544,0.4056,90,O,2020yCat.1350....0G,19.839000701904297,20.87299919128418,,,,,,,,,,,,,,,,,,,,,,,,,,2.0738,-1.753,-31.569,*,COSMOS,True
2MASS J09593635+0138338,149.90151292982,1.6426865024100001,0.2272,0.3613,90,O,2020yCat.1350....0G,19.98200035095215,20.917999267578125,,,,,,,,,,,,,,,,,,,,,,,,,,1.9723,-3.41,-22.967,*,COSMOS,True
